Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications
BRAND-4068,Brand_4068,Germany,2022,B,Vegan Leather,No,176.83,1477969.61,76526.2,Yes,10,347.34,Stable,GOTS
BRAND-4069,Brand_4069,USA,2024,C,Hemp,No,294.09,2342360.37,81485.89,Yes,12,99.52,Declining,B Corp
BRAND-4070,Brand_4070,France,2011,D,Recycled Polyester,Yes,131.55,432976.75,9167.45,No,3,291.31,Stable,None
BRAND-4071,Brand_4071,UK,2014,D,Bamboo Fabric,Yes,499.09,633093.31,68906.36,No,16,343.84,Growing,GOTS
BRAND-4072,Brand_4072,France,2024,A,Hemp,No,301.76,982876.09,54660.93,No,15,319.17,Growing,Fair Trade
BRAND-4073,Brand_4073,USA,2023,B,Hemp,Yes,243.95,4623272.09,74397.55,No,13,39.04,Declining,GOTS
BRAND-4074,Brand_4074,India,2013,D,Organic Cotton,No,101.21,1497695.78,67449.31,No,19,182.39,Stable,B Corp
BRAND-4075,Brand_4075,France,2015,B,Organic Cotton,No,344.67,4262711.59,78116.74,Yes,8,345.63,Declining,None
BRAND-4076,Brand_4076,Germany,2011,A,Vegan Leather,Yes,154.46,4314834.31,53751.25,No,15,106.83,Growing,None
BRAND-4077,Brand_4077,USA,2020,D,Recycled Polyester,No,10.56,3429851.61,73984.3,No,6,494.16,Stable,OEKO-TEX
BRAND-4078,Brand_4078,Japan,2013,A,Hemp,Yes,374.13,3479842.91,18379.54,No,5,130.31,Stable,GOTS
BRAND-4079,Brand_4079,Italy,2021,A,Organic Cotton,No,198.21,1172819.15,13505.87,No,11,155.31,Growing,GOTS
BRAND-4080,Brand_4080,China,2019,D,Bamboo Fabric,No,229.71,3068837.1,25506.18,No,13,151.29,Declining,None
BRAND-4081,Brand_4081,India,2012,D,Tencel,Yes,474.25,4987603.01,52611.28,Yes,8,160.05,Stable,B Corp
BRAND-4082,Brand_4082,Brazil,2018,D,Recycled Polyester,Yes,65.83,1121154.04,70615.19,Yes,6,318.86,Stable,OEKO-TEX
BRAND-4083,Brand_4083,USA,2013,A,Bamboo Fabric,Yes,150.12,4193721.42,72579.21,Yes,9,135.97,Declining,OEKO-TEX
BRAND-4084,Brand_4084,Brazil,2023,A,Vegan Leather,No,375.08,56655.61,51724.01,No,20,295.38,Growing,B Corp
BRAND-4085,Brand_4085,France,2021,D,Bamboo Fabric,No,271.49,3622407.76,91635.59,No,9,428.53,Declining,B Corp
BRAND-4086,Brand_4086,UK,2019,A,Recycled Polyester,Yes,267.82,4569135.45,26945.61,Yes,13,70.43,Declining,Fair Trade
BRAND-4087,Brand_4087,India,2011,C,Bamboo Fabric,Yes,423.28,4372393.46,13820.9,Yes,18,131.48,Growing,None
BRAND-4088,Brand_4088,Brazil,2012,D,Vegan Leather,Yes,265.07,3655143.09,82680.77,No,2,369.15,Growing,None
BRAND-4089,Brand_4089,Japan,2014,C,Tencel,No,62.06,4068576.23,20365.72,Yes,8,418.29,Growing,Fair Trade
BRAND-4090,Brand_4090,USA,2019,B,Tencel,No,28.98,3912658.05,99671.59,No,10,252.29,Growing,Fair Trade
BRAND-4091,Brand_4091,France,2012,C,Vegan Leather,Yes,69.52,3519390.68,15344.5,Yes,3,345.25,Growing,B Corp
BRAND-4092,Brand_4092,Japan,2011,D,Bamboo Fabric,No,484.9,2189799.55,82456.65,Yes,10,282.71,Declining,Fair Trade
BRAND-4093,Brand_4093,Australia,2022,D,Hemp,Yes,196.43,4896467.96,50051.57,Yes,6,82.91,Growing,Fair Trade
BRAND-4094,Brand_4094,India,2014,D,Recycled Polyester,No,113.12,4680376.98,72804.15,Yes,2,370.13,Stable,GOTS
BRAND-4095,Brand_4095,Australia,2011,C,Organic Cotton,Yes,68.22,1745535.37,47020.95,Yes,2,49.06,Growing,B Corp
BRAND-4096,Brand_4096,France,2018,D,Organic Cotton,No,110.62,2137350.34,49887.21,Yes,12,265.17,Growing,B Corp
BRAND-4097,Brand_4097,Japan,2017,A,Bamboo Fabric,No,29.14,937251.97,91739.45,Yes,12,116.99,Declining,None
BRAND-4098,Brand_4098,Italy,2010,B,Vegan Leather,No,279.82,1775576.69,35903.19,Yes,10,390.64,Stable,None
BRAND-4099,Brand_4099,Italy,2024,B,Vegan Leather,No,394.9,2445253.76,16902.87,Yes,9,273.3,Declining,None
BRAND-4100,Brand_4100,India,2015,A,Bamboo Fabric,No,325.38,4284651.55,20330.18,No,11,211.52,Stable,Fair Trade
BRAND-4101,Brand_4101,Japan,2020,D,Organic Cotton,Yes,362.13,2723077.45,31594.09,Yes,8,210.77,Stable,GOTS
BRAND-4102,Brand_4102,Japan,2017,A,Tencel,No,246.01,4803312.84,39286.52,Yes,14,23.21,Declining,None
BRAND-4103,Brand_4103,Italy,2010,A,Recycled Polyester,Yes,174.92,1044546.18,67571.99,No,13,275.5,Stable,GOTS
BRAND-4104,Brand_4104,France,2016,D,Vegan Leather,Yes,312.15,3215227.98,91451.31,Yes,5,23.24,Stable,OEKO-TEX
BRAND-4105,Brand_4105,Italy,2013,B,Bamboo Fabric,No,390.57,1955614.7,33575.68,Yes,19,73.6,Stable,B Corp
BRAND-4106,Brand_4106,Japan,2014,D,Hemp,Yes,159.67,2124178.04,11352.53,No,3,142.82,Declining,GOTS
BRAND-4107,Brand_4107,Italy,2021,B,Bamboo Fabric,No,129.86,3185633.96,18877.43,No,11,124.16,Growing,Fair Trade
BRAND-4108,Brand_4108,Australia,2022,C,Hemp,Yes,318.01,3659648.98,35595.6,Yes,16,289.51,Growing,B Corp
BRAND-4109,Brand_4109,Brazil,2022,A,Hemp,Yes,107.9,1918857.52,80441.57,No,10,444.47,Growing,Fair Trade
BRAND-4110,Brand_4110,USA,2011,C,Organic Cotton,Yes,295.28,4793347.74,79492.16,Yes,8,158.37,Declining,Fair Trade
BRAND-4111,Brand_4111,Brazil,2010,D,Tencel,Yes,261.89,1633536.5,59747.48,Yes,17,382.46,Stable,Fair Trade
BRAND-4112,Brand_4112,Brazil,2019,C,Tencel,Yes,412.61,2598515.88,34613.37,Yes,16,340.99,Growing,B Corp
BRAND-4113,Brand_4113,USA,2014,D,Hemp,Yes,144.65,4611547.17,73614.14,Yes,5,354.64,Growing,Fair Trade
BRAND-4114,Brand_4114,USA,2014,C,Vegan Leather,No,161.4,1224983.71,41661.19,Yes,7,167.24,Stable,B Corp
BRAND-4115,Brand_4115,Italy,2021,C,Organic Cotton,No,332.91,3340568.83,96099.98,Yes,16,234.14,Declining,Fair Trade
BRAND-4116,Brand_4116,Brazil,2017,B,Vegan Leather,No,332.84,379806.73,61545.12,Yes,16,233.27,Declining,B Corp
BRAND-4117,Brand_4117,Germany,2022,C,Tencel,Yes,379.93,3373470.06,80097.63,No,3,75.54,Declining,None
BRAND-4118,Brand_4118,China,2018,C,Vegan Leather,Yes,176.74,3750157.23,86453.13,No,8,324.6,Stable,OEKO-TEX
BRAND-4119,Brand_4119,Brazil,2018,D,Bamboo Fabric,No,389.49,1452668.19,69515.47,Yes,13,143.17,Stable,B Corp
BRAND-4120,Brand_4120,France,2014,B,Recycled Polyester,Yes,34.5,4257426.5,1826.92,Yes,14,43.41,Stable,OEKO-TEX
BRAND-4121,Brand_4121,USA,2023,D,Organic Cotton,Yes,434.31,4028308.18,44213.6,No,9,77.88,Growing,Fair Trade
BRAND-4122,Brand_4122,Germany,2012,B,Tencel,Yes,81.48,2088635.77,60194.32,Yes,10,139.95,Growing,None
BRAND-4123,Brand_4123,Italy,2020,A,Recycled Polyester,No,232.7,4449691.84,6696.51,No,6,243.13,Declining,B Corp
BRAND-4124,Brand_4124,China,2019,D,Bamboo Fabric,Yes,342.12,249355.24,27731.52,No,14,372.37,Growing,B Corp
BRAND-4125,Brand_4125,Japan,2014,D,Bamboo Fabric,Yes,46.11,877986.08,69342.51,No,17,410.58,Declining,B Corp
BRAND-4126,Brand_4126,Japan,2023,D,Recycled Polyester,Yes,383.76,3488085.38,75300.66,Yes,7,204.78,Stable,GOTS
BRAND-4127,Brand_4127,USA,2022,A,Organic Cotton,Yes,283.67,4669517.68,12999.41,Yes,20,480.71,Stable,GOTS
BRAND-4128,Brand_4128,Japan,2022,B,Vegan Leather,No,274.08,3553310.83,79292.89,No,14,94.83,Stable,GOTS
BRAND-4129,Brand_4129,China,2021,D,Organic Cotton,No,209.78,4740748.94,54519.4,No,7,236.84,Growing,OEKO-TEX
BRAND-4130,Brand_4130,Japan,2013,B,Vegan Leather,No,309.61,97510.81,47969.46,No,9,250.51,Stable,GOTS
BRAND-4131,Brand_4131,India,2019,B,Vegan Leather,No,103.59,3096769.38,53330.5,No,19,37.39,Stable,GOTS
BRAND-4132,Brand_4132,Italy,2023,A,Organic Cotton,Yes,378.1,3324269.06,94617.77,Yes,15,26.21,Growing,GOTS
BRAND-4133,Brand_4133,Australia,2010,C,Bamboo Fabric,Yes,387.38,417677.23,84337.66,Yes,20,157.49,Growing,OEKO-TEX
BRAND-4134,Brand_4134,Australia,2014,D,Recycled Polyester,No,61.78,4047822.87,57515.98,No,19,147.44,Growing,B Corp
BRAND-4135,Brand_4135,UK,2019,D,Vegan Leather,No,268.98,3275311.29,18682.77,Yes,9,120.24,Growing,Fair Trade
BRAND-4136,Brand_4136,Germany,2010,B,Hemp,No,403.48,1683801.85,28689.09,No,3,54.49,Declining,None
BRAND-4137,Brand_4137,Australia,2014,D,Recycled Polyester,Yes,322.9,1841951.62,15713.6,No,3,119.2,Declining,OEKO-TEX
BRAND-4138,Brand_4138,USA,2012,A,Organic Cotton,No,155.51,1361050.8,47370.39,Yes,1,427.93,Declining,OEKO-TEX
BRAND-4139,Brand_4139,UK,2015,B,Hemp,No,498.51,3950955.77,18172.52,Yes,14,418.98,Declining,Fair Trade
BRAND-4140,Brand_4140,China,2012,D,Hemp,No,481.09,2248659.5,32806.76,No,6,180.4,Growing,Fair Trade
BRAND-4141,Brand_4141,Japan,2014,B,Organic Cotton,Yes,404.12,3291647.93,40141.82,Yes,5,170.9,Growing,B Corp
BRAND-4142,Brand_4142,France,2012,A,Organic Cotton,Yes,330.45,2593247.98,2013.78,No,10,93.31,Growing,GOTS
BRAND-4143,Brand_4143,Japan,2013,C,Bamboo Fabric,Yes,87.57,2442361.96,74484.64,Yes,18,71.74,Declining,GOTS
BRAND-4144,Brand_4144,Brazil,2012,C,Vegan Leather,Yes,150.79,3235883.72,60519.86,Yes,10,444.47,Growing,GOTS
BRAND-4145,Brand_4145,Italy,2011,D,Bamboo Fabric,No,444.59,292350.46,75509.03,No,8,319.84,Growing,OEKO-TEX
BRAND-4146,Brand_4146,India,2023,A,Recycled Polyester,Yes,216.98,237503.07,58025.05,No,19,134.86,Stable,Fair Trade
BRAND-4147,Brand_4147,India,2013,B,Vegan Leather,Yes,217.66,4827087.52,63932.93,No,18,251.35,Growing,None
BRAND-4148,Brand_4148,Italy,2014,B,Tencel,Yes,112.46,4099237.22,17746.58,Yes,4,383.4,Growing,None
BRAND-4149,Brand_4149,China,2010,C,Hemp,No,200.33,293973.42,46466.28,Yes,18,450.31,Stable,None
BRAND-4150,Brand_4150,India,2010,C,Bamboo Fabric,No,218.53,4162208.27,14191.17,Yes,5,79.54,Stable,Fair Trade
BRAND-4151,Brand_4151,China,2011,B,Tencel,No,410.79,3574586.8,84625.79,Yes,1,482.61,Growing,B Corp
BRAND-4152,Brand_4152,Japan,2024,A,Hemp,Yes,171.71,2162764.31,95090.32,Yes,13,440.76,Declining,OEKO-TEX
BRAND-4153,Brand_4153,Japan,2018,B,Recycled Polyester,No,388.11,2636323.08,73708.56,No,8,224.25,Growing,B Corp
BRAND-4154,Brand_4154,Italy,2014,D,Organic Cotton,Yes,133.64,424009.63,29855.37,No,5,185.73,Growing,OEKO-TEX
BRAND-4155,Brand_4155,Japan,2020,A,Tencel,Yes,383.97,3910945.12,91093.92,Yes,4,178.41,Stable,GOTS
BRAND-4156,Brand_4156,Germany,2024,C,Vegan Leather,Yes,82.75,753281.64,36217.76,No,11,213.65,Stable,OEKO-TEX
BRAND-4157,Brand_4157,Brazil,2010,B,Hemp,Yes,169.12,1501908.3,60252.49,No,8,283.54,Growing,None
BRAND-4158,Brand_4158,Australia,2011,D,Bamboo Fabric,No,391.18,2041848.89,95538.9,No,15,448.96,Stable,None
BRAND-4159,Brand_4159,Germany,2013,C,Vegan Leather,No,348.73,2160654.3,86701.32,Yes,2,233.04,Stable,None
BRAND-4160,Brand_4160,China,2016,B,Tencel,Yes,17.58,4718596.9,43729.31,Yes,7,303.4,Stable,None
BRAND-4161,Brand_4161,France,2017,B,Tencel,No,82.94,2015118.27,94941.35,No,15,478.23,Growing,None
BRAND-4162,Brand_4162,USA,2024,A,Organic Cotton,Yes,306.94,3283439.07,28878.82,No,7,34.33,Declining,B Corp
BRAND-4163,Brand_4163,Australia,2022,C,Tencel,No,317.09,1499807.75,89262.14,No,13,55.7,Stable,None
BRAND-4164,Brand_4164,Brazil,2018,B,Vegan Leather,No,48.22,2624725.18,47171.44,No,20,304.22,Growing,GOTS
BRAND-4165,Brand_4165,USA,2010,A,Bamboo Fabric,Yes,393.54,3443265.1,24074.63,Yes,14,368.5,Growing,OEKO-TEX
BRAND-4166,Brand_4166,Germany,2016,B,Hemp,Yes,349.61,4030229.63,76759.91,No,19,91.05,Growing,B Corp
BRAND-4167,Brand_4167,France,2013,C,Hemp,Yes,142.83,4117126.28,79612.37,Yes,16,197.93,Declining,Fair Trade
BRAND-4168,Brand_4168,China,2021,D,Tencel,No,249.43,1465637.07,93692.99,Yes,14,496.23,Stable,Fair Trade
BRAND-4169,Brand_4169,Italy,2013,B,Tencel,No,288.79,716361.6,63127.71,No,1,161.77,Growing,None
BRAND-4170,Brand_4170,Germany,2011,B,Tencel,No,437.18,1590988.82,9712.71,No,16,332.31,Growing,B Corp
BRAND-4171,Brand_4171,Australia,2014,B,Tencel,Yes,218.35,4271670.26,10864.95,No,16,350.27,Declining,None
BRAND-4172,Brand_4172,USA,2017,B,Tencel,Yes,395.54,3206982.74,6252.41,No,9,361.77,Growing,OEKO-TEX
BRAND-4173,Brand_4173,China,2024,D,Hemp,Yes,73.57,192631.69,31624.23,Yes,12,309.85,Stable,GOTS
BRAND-4174,Brand_4174,Japan,2021,D,Bamboo Fabric,Yes,495.53,2469601.61,16270.36,Yes,1,359.7,Stable,GOTS
BRAND-4175,Brand_4175,France,2010,C,Organic Cotton,Yes,13.35,694498.77,84373.37,Yes,4,386.87,Declining,OEKO-TEX
BRAND-4176,Brand_4176,USA,2024,B,Bamboo Fabric,Yes,154.64,3153467.8,46922.53,No,18,402.9,Growing,GOTS
BRAND-4177,Brand_4177,Italy,2016,A,Tencel,No,278.15,333599.95,29086.69,No,20,72.36,Growing,GOTS
BRAND-4178,Brand_4178,China,2014,B,Organic Cotton,No,345.48,4077357.42,67186.94,No,9,180.09,Growing,None
BRAND-4179,Brand_4179,Japan,2024,A,Recycled Polyester,No,27.48,4428310.04,55324.95,No,3,275.94,Growing,OEKO-TEX
BRAND-4180,Brand_4180,Germany,2023,A,Hemp,No,11.0,789481.76,60790.22,Yes,4,79.73,Growing,GOTS
BRAND-4181,Brand_4181,China,2022,D,Bamboo Fabric,No,351.59,473920.93,52172.94,Yes,15,310.42,Stable,OEKO-TEX
BRAND-4182,Brand_4182,China,2024,B,Organic Cotton,Yes,405.71,3270378.33,64083.51,Yes,16,315.94,Stable,OEKO-TEX
BRAND-4183,Brand_4183,Japan,2018,D,Vegan Leather,No,261.9,4298142.01,44719.88,Yes,16,462.81,Declining,None
BRAND-4184,Brand_4184,Italy,2013,A,Recycled Polyester,No,36.16,4561283.06,77574.6,Yes,13,364.58,Growing,GOTS
BRAND-4185,Brand_4185,Brazil,2017,C,Recycled Polyester,Yes,282.87,4201358.47,64416.76,No,4,86.39,Stable,None
BRAND-4186,Brand_4186,Australia,2022,D,Tencel,Yes,199.62,4985763.54,81843.13,Yes,2,297.42,Stable,OEKO-TEX
BRAND-4187,Brand_4187,India,2024,D,Recycled Polyester,No,308.69,906343.2,25696.41,Yes,15,157.97,Stable,GOTS
BRAND-4188,Brand_4188,China,2018,C,Organic Cotton,No,456.33,2610511.3,23743.62,Yes,11,255.83,Stable,GOTS
BRAND-4189,Brand_4189,Japan,2018,A,Recycled Polyester,Yes,21.92,2987854.78,55832.14,No,19,26.56,Growing,None
BRAND-4190,Brand_4190,UK,2021,D,Bamboo Fabric,Yes,252.7,3506339.17,42675.68,Yes,15,448.79,Declining,GOTS
BRAND-4191,Brand_4191,UK,2024,C,Bamboo Fabric,No,19.89,289679.74,11941.12,Yes,10,474.61,Declining,None
BRAND-4192,Brand_4192,India,2017,C,Bamboo Fabric,No,229.52,3867553.64,82819.2,Yes,16,380.03,Declining,None
BRAND-4193,Brand_4193,USA,2020,B,Organic Cotton,No,452.42,4915436.11,1190.02,Yes,10,437.47,Declining,None
BRAND-4194,Brand_4194,UK,2019,A,Tencel,No,362.62,2663698.22,71586.83,No,11,163.57,Growing,GOTS
BRAND-4195,Brand_4195,USA,2021,D,Vegan Leather,No,447.2,650655.94,38510.74,No,4,166.12,Declining,B Corp
BRAND-4196,Brand_4196,Japan,2021,B,Hemp,No,317.87,1715482.89,35886.82,Yes,6,343.04,Growing,OEKO-TEX
BRAND-4197,Brand_4197,China,2022,D,Bamboo Fabric,No,418.14,3186692.3,32856.2,Yes,8,142.43,Stable,None
BRAND-4198,Brand_4198,USA,2016,A,Tencel,No,193.17,3985154.91,14437.93,No,5,280.39,Growing,GOTS
BRAND-4199,Brand_4199,China,2021,A,Organic Cotton,Yes,466.68,3163714.34,39418.28,No,4,136.96,Growing,OEKO-TEX
BRAND-4200,Brand_4200,Brazil,2014,C,Recycled Polyester,No,370.6,3574772.12,75317.7,Yes,1,428.93,Declining,GOTS
BRAND-4201,Brand_4201,Brazil,2023,B,Tencel,Yes,458.65,2867964.25,74061.51,Yes,3,179.9,Declining,Fair Trade
BRAND-4202,Brand_4202,China,2016,C,Vegan Leather,No,232.77,630482.82,4505.85,Yes,18,96.04,Stable,None
BRAND-4203,Brand_4203,Germany,2010,C,Vegan Leather,Yes,214.24,4400974.23,93333.15,No,5,152.26,Stable,Fair Trade
BRAND-4204,Brand_4204,China,2020,C,Bamboo Fabric,No,112.62,3199096.0,23841.99,Yes,19,422.34,Growing,OEKO-TEX
BRAND-4205,Brand_4205,USA,2013,C,Organic Cotton,No,364.57,4691210.31,35825.65,No,17,58.02,Growing,None
BRAND-4206,Brand_4206,Australia,2023,C,Hemp,Yes,301.33,1074671.47,19766.21,Yes,1,43.0,Growing,None
BRAND-4207,Brand_4207,USA,2023,C,Tencel,No,494.81,3276393.07,86952.24,No,11,368.65,Growing,Fair Trade
BRAND-4208,Brand_4208,Germany,2017,C,Organic Cotton,No,394.12,4246214.19,88524.72,Yes,7,232.94,Declining,B Corp
BRAND-4209,Brand_4209,China,2023,C,Bamboo Fabric,Yes,443.37,3865081.95,14021.17,Yes,6,26.03,Declining,None
BRAND-4210,Brand_4210,USA,2015,D,Organic Cotton,No,435.77,3146651.18,77899.8,No,14,496.91,Declining,B Corp
BRAND-4211,Brand_4211,France,2013,A,Recycled Polyester,No,340.64,2950174.88,62752.91,Yes,15,237.49,Stable,OEKO-TEX
BRAND-4212,Brand_4212,Italy,2010,B,Recycled Polyester,No,394.75,2767751.65,48057.34,No,14,367.79,Stable,Fair Trade
BRAND-4213,Brand_4213,USA,2022,B,Tencel,Yes,53.8,3309523.3,38642.72,No,9,400.93,Growing,Fair Trade
BRAND-4214,Brand_4214,Italy,2012,C,Organic Cotton,No,438.47,2969408.04,34332.54,Yes,16,434.21,Growing,B Corp
BRAND-4215,Brand_4215,France,2023,A,Vegan Leather,No,41.53,3013235.71,3734.36,No,6,323.49,Growing,OEKO-TEX
BRAND-4216,Brand_4216,Brazil,2012,A,Tencel,No,214.84,1111253.32,8108.96,No,2,186.01,Declining,GOTS
BRAND-4217,Brand_4217,China,2012,C,Vegan Leather,Yes,480.1,2584355.48,26679.38,No,18,278.86,Declining,OEKO-TEX
BRAND-4218,Brand_4218,India,2011,D,Vegan Leather,No,107.87,4457734.52,13465.31,Yes,7,342.88,Declining,GOTS
BRAND-4219,Brand_4219,USA,2017,C,Tencel,No,160.02,4675214.06,37594.51,Yes,19,494.94,Growing,B Corp
BRAND-4220,Brand_4220,UK,2023,A,Vegan Leather,No,216.02,1543089.82,19571.31,No,7,255.39,Declining,OEKO-TEX
BRAND-4221,Brand_4221,Australia,2016,B,Organic Cotton,Yes,354.41,1923406.18,39382.71,Yes,6,393.95,Stable,GOTS
BRAND-4222,Brand_4222,Brazil,2012,B,Vegan Leather,No,463.92,944742.54,42614.93,No,20,427.4,Stable,None
BRAND-4223,Brand_4223,Italy,2014,A,Recycled Polyester,No,227.18,4605945.59,40893.64,Yes,15,179.23,Growing,B Corp
BRAND-4224,Brand_4224,Brazil,2016,B,Bamboo Fabric,Yes,28.13,4033942.88,74731.63,Yes,6,296.3,Stable,B Corp
BRAND-4225,Brand_4225,India,2020,A,Hemp,Yes,461.7,2999623.61,93671.45,Yes,14,416.2,Growing,Fair Trade
BRAND-4226,Brand_4226,Germany,2024,D,Recycled Polyester,No,237.48,1811839.91,91392.61,No,4,367.66,Declining,GOTS
BRAND-4227,Brand_4227,Italy,2018,A,Bamboo Fabric,Yes,74.44,1601830.48,97466.49,No,8,81.02,Declining,GOTS
BRAND-4228,Brand_4228,UK,2023,C,Vegan Leather,Yes,32.76,1966309.38,25849.66,Yes,17,338.05,Declining,None
BRAND-4229,Brand_4229,Italy,2016,A,Recycled Polyester,No,403.51,2556696.81,76841.59,No,12,250.84,Growing,None
BRAND-4230,Brand_4230,Australia,2024,C,Organic Cotton,Yes,250.62,2331280.7,2880.56,No,18,115.87,Stable,B Corp
BRAND-4231,Brand_4231,Germany,2023,D,Tencel,No,235.37,4425627.12,1221.22,No,3,273.59,Declining,Fair Trade
BRAND-4232,Brand_4232,UK,2011,A,Bamboo Fabric,No,9.95,4481610.87,84894.95,No,17,216.98,Declining,GOTS
BRAND-4233,Brand_4233,France,2014,B,Recycled Polyester,Yes,245.95,3624396.23,16641.45,No,5,186.0,Growing,None
BRAND-4234,Brand_4234,USA,2022,A,Hemp,Yes,98.53,2118064.95,26052.64,Yes,17,292.92,Growing,GOTS
BRAND-4235,Brand_4235,Japan,2023,C,Bamboo Fabric,No,464.75,986897.93,52450.87,Yes,20,486.3,Stable,OEKO-TEX
BRAND-4236,Brand_4236,Japan,2016,C,Tencel,No,479.69,1155036.26,5408.39,No,16,134.69,Growing,None
BRAND-4237,Brand_4237,France,2013,D,Bamboo Fabric,No,235.24,813101.57,83679.59,Yes,7,185.53,Stable,None
BRAND-4238,Brand_4238,USA,2021,A,Hemp,No,310.23,2368296.17,35572.88,No,10,299.63,Declining,GOTS
BRAND-4239,Brand_4239,Italy,2015,B,Vegan Leather,No,278.64,2185455.88,31357.49,No,3,77.16,Growing,None
BRAND-4240,Brand_4240,Japan,2023,A,Bamboo Fabric,Yes,420.19,2616602.44,75110.53,Yes,10,377.51,Stable,OEKO-TEX
BRAND-4241,Brand_4241,China,2024,B,Vegan Leather,No,76.62,2849015.31,75469.39,Yes,9,214.82,Stable,None
BRAND-4242,Brand_4242,Italy,2012,A,Recycled Polyester,Yes,390.97,1219026.49,68041.58,Yes,7,372.42,Stable,GOTS
BRAND-4243,Brand_4243,Japan,2014,C,Vegan Leather,No,325.33,4149170.39,79848.11,Yes,2,117.07,Stable,B Corp
BRAND-4244,Brand_4244,Brazil,2022,D,Bamboo Fabric,No,281.84,4906167.98,61475.84,Yes,11,235.06,Growing,Fair Trade
BRAND-4245,Brand_4245,India,2015,C,Vegan Leather,No,240.24,2728408.61,46967.89,No,2,217.05,Growing,B Corp
BRAND-4246,Brand_4246,Australia,2020,D,Organic Cotton,Yes,480.08,2686258.04,95031.75,No,1,299.89,Declining,GOTS
BRAND-4247,Brand_4247,France,2011,C,Bamboo Fabric,Yes,256.19,2794336.14,2512.6,No,3,459.62,Declining,GOTS
BRAND-4248,Brand_4248,France,2022,D,Vegan Leather,No,146.04,4970243.27,28449.93,No,7,357.05,Declining,Fair Trade
BRAND-4249,Brand_4249,Australia,2021,C,Organic Cotton,Yes,108.38,3046678.36,94195.93,No,19,312.79,Stable,B Corp
BRAND-4250,Brand_4250,Australia,2015,C,Recycled Polyester,Yes,58.25,2697023.77,36243.26,Yes,2,230.29,Stable,OEKO-TEX
BRAND-4251,Brand_4251,Australia,2024,C,Organic Cotton,Yes,139.78,3951004.14,40987.16,No,19,348.95,Stable,OEKO-TEX
BRAND-4252,Brand_4252,Brazil,2023,B,Hemp,No,197.0,1648665.09,87092.37,Yes,18,74.28,Growing,Fair Trade
BRAND-4253,Brand_4253,Italy,2010,A,Organic Cotton,Yes,294.26,122046.05,3277.33,No,17,84.86,Declining,B Corp
BRAND-4254,Brand_4254,Australia,2022,B,Recycled Polyester,No,445.75,2218907.19,76628.07,Yes,12,428.57,Growing,B Corp
BRAND-4255,Brand_4255,China,2015,D,Bamboo Fabric,No,250.31,577144.45,43288.96,Yes,2,331.6,Declining,B Corp
BRAND-4256,Brand_4256,France,2019,A,Hemp,Yes,5.75,144455.26,43157.64,No,17,418.23,Declining,GOTS
BRAND-4257,Brand_4257,India,2014,B,Tencel,No,148.46,3145407.76,56326.04,No,15,148.9,Growing,GOTS
BRAND-4258,Brand_4258,Italy,2015,B,Bamboo Fabric,No,154.96,4505892.12,99541.18,Yes,15,377.23,Growing,None
BRAND-4259,Brand_4259,Australia,2021,C,Vegan Leather,Yes,92.41,1088067.82,7838.76,No,19,84.99,Declining,B Corp
BRAND-4260,Brand_4260,Japan,2014,D,Hemp,No,238.38,1313375.79,40829.2,Yes,9,463.64,Declining,B Corp
BRAND-4261,Brand_4261,Germany,2013,A,Tencel,No,133.14,4950773.29,29411.8,No,2,151.68,Declining,None
BRAND-4262,Brand_4262,France,2014,B,Recycled Polyester,Yes,225.18,1348676.34,35922.47,Yes,10,307.73,Growing,Fair Trade
BRAND-4263,Brand_4263,UK,2023,B,Recycled Polyester,Yes,415.29,4018994.26,26822.1,No,4,417.96,Growing,GOTS
BRAND-4264,Brand_4264,Italy,2020,C,Vegan Leather,Yes,58.62,2405452.26,38587.11,No,4,432.15,Declining,B Corp
BRAND-4265,Brand_4265,Brazil,2024,B,Hemp,No,109.68,3744073.07,9558.02,Yes,2,371.56,Stable,Fair Trade
BRAND-4266,Brand_4266,Australia,2021,C,Organic Cotton,Yes,264.65,680322.57,79710.02,Yes,9,472.67,Stable,B Corp
BRAND-4267,Brand_4267,Brazil,2022,D,Recycled Polyester,No,347.6,1229251.52,56891.27,No,10,164.3,Declining,B Corp
BRAND-4268,Brand_4268,Japan,2024,C,Bamboo Fabric,No,14.48,4870264.33,54958.28,Yes,15,58.29,Growing,Fair Trade
BRAND-4269,Brand_4269,India,2013,C,Vegan Leather,Yes,92.47,2611095.01,49665.73,Yes,11,272.91,Growing,GOTS
BRAND-4270,Brand_4270,France,2010,B,Vegan Leather,Yes,40.1,610522.37,64158.75,No,7,354.07,Stable,B Corp
BRAND-4271,Brand_4271,Italy,2010,A,Bamboo Fabric,No,365.01,4076068.71,37093.73,No,3,484.16,Stable,GOTS
BRAND-4272,Brand_4272,UK,2015,D,Recycled Polyester,No,417.82,369455.24,59508.1,Yes,7,354.18,Stable,OEKO-TEX
BRAND-4273,Brand_4273,France,2014,C,Recycled Polyester,No,108.25,4768213.39,28088.32,No,8,462.44,Declining,GOTS
